OldData,OldDat2,Strain,Rep,AssayTemp,AssayLight,TargetOchConc,Pred,D1Date,VolOch,VolK,X,D1OchPop,D2OchPop,D3OchPop,D4OchPop,X.1,D1PredPop,D2PredPop,D3PredPop,D4PredPop,X.2,Scope,Run
,,2951,B,24,100,75000,Control,01.07.2025,NA,NA,NA,54865,37201,40623,35777,NA,0,0,0,0,NA,AC,NA
,,2951,B,24,100,100000,Control,01.07.2025,NA,NA,NA,28662,22219,19029,20280,NA,0,0,0,0,NA,AC,NA
,,2951,B,24,100,125000,Control,01.07.2025,NA,NA,NA,119518,90123,79643,74227,NA,0,0,0,0,NA,AC,NA
,,2951,B,24,100,0,O.marina,01.07.2025,NA,NA,NA,1653,1425,1311,6040,NA,1210,870,560,470,NA,AC,NA
,,2951,B,24,100,25000,O.marina,01.07.2025,NA,NA,NA,9632,6838,6153,14243,NA,1140,1350,1000,1090,NA,AC,NA
,,2951,B,24,100,50000,O.marina,01.07.2025,NA,NA,NA,28157,10541,6382,16181,NA,1160,920,1130,880,NA,AC,NA
,,2951,B,24,100,75000,O.marina,01.07.2025,NA,NA,NA,44453,18804,9629,21022,NA,620,1050,830,1110,NA,AC,NA
,,2951,B,24,100,100000,O.marina,01.07.2025,NA,NA,NA,21143,9516,7350,21595,NA,900,840,760,1120,NA,AC,NA
,,2951,B,24,100,125000,O.marina,01.07.2025,NA,NA,NA,49635,25582,15725,30593,NA,980,1230,1010,1120,NA,AC,NA
,,2951,C,24,100,0,Control,01.07.2025,NA,NA,NA,798,399,342,798,NA,0,0,0,0,NA,AC,NA
,,2951,C,24,100,25000,Control,01.07.2025,NA,NA,NA,11512,8774,5925,13387,NA,0,0,0,0,NA,AC,NA
,,2951,C,24,100,50000,Control,01.07.2025,NA,NA,NA,27411,22848,18346,27800,NA,0,0,0,0,NA,AC,NA
,,2951,C,24,100,75000,Control,01.07.2025,NA,NA,NA,38064,31108,18232,19426,NA,0,0,0,0,NA,AC,NA
,,2951,C,24,100,100000,Control,01.07.2025,NA,NA,NA,48428,68134,28312,42212,NA,0,0,0,0,NA,AC,NA
,,2951,C,24,100,125000,Control,01.07.2025,NA,NA,NA,37610,32987,24383,24097,NA,0,0,0,0,NA,AC,NA
,,2951,C,24,100,0,O.marina,01.07.2025,NA,NA,NA,1482,855,1197,9971,NA,750,810,610,690,NA,AC,NA
,,2951,C,24,100,25000,O.marina,01.07.2025,NA,NA,NA,10144,7293,5755,11622,NA,1050,880,830,1080,NA,AC,NA
,,2951,C,24,100,50000,O.marina,01.07.2025,NA,NA,NA,21825,11054,5526,19999,NA,1180,800,970,800,NA,AC,NA
,,2951,C,24,100,75000,O.marina,01.07.2025,NA,NA,NA,31399,12648,5982,21080,NA,1220,1220,1380,980,NA,AC,NA
,,2951,C,24,100,100000,O.marina,01.07.2025,NA,NA,NA,26838,14701,6951,24669,NA,1040,780,980,890,NA,AC,NA
,,2951,C,24,100,125000,O.marina,01.07.2025,NA,NA,NA,52593,20339,7805,22674,NA,860,1100,1070,1230,NA,AC,NA
,,1148,A,24,100,0,Control,01.21.2025,NA,NA,NA,456,228,627,975,NA,0,0,0,0,NA,AC,NA
,,1148,A,24,100,25000,Control,01.21.2025,NA,NA,NA,17948,18973,20682,21422,NA,0,0,0,0,NA,AC,NA
,,1148,A,24,100,50000,Control,01.21.2025,NA,NA,NA,40397,37602,36521,40621,NA,0,0,0,0,NA,AC,NA
,,1148,A,24,100,70000,Control,01.21.2025,NA,NA,NA,54809,47061,57940,50647,NA,0,0,0,0,NA,AC,NA
,,1148,A,24,100,90000,Control,01.21.2025,NA,NA,NA,78969,82780,73756,72636,NA,0,0,0,0,NA,AC,NA
,,1148,A,24,100,106000,Control,01.21.2025,NA,NA,NA,92021,82092,83186,81352,NA,0,0,0,0,NA,AC,NA
,,1148,A,24,100,0,O.marina,01.21.2025,NA,NA,NA,798,228,171,171,NA,180,80,70,90,NA,AC,NA
,,1148,A,24,100,25000,O.marina,01.21.2025,NA,NA,NA,23191,18918,12136,9344,NA,250,90,160,210,NA,AC,NA
,,1148,A,24,100,50000,O.marina,01.21.2025,NA,NA,NA,53516,44271,37149,37546,NA,240,130,230,160,NA,AC,NA
,,1148,A,24,100,70000,O.marina,01.21.2025,NA,NA,NA,65591,58912,56246,48356,NA,310,140,250,230,NA,AC,NA
,,1148,A,24,100,90000,O.marina,01.21.2025,NA,NA,NA,84381,75147,76572,76860,NA,220,160,160,160,NA,AC,NA
,,1148,A,24,100,106000,O.marina,01.21.2025,NA,NA,NA,102846,98577,93463,102308,NA,210,180,270,140,NA,AC,NA
,,1148,B,24,100,0,Control,01.21.2025,NA,NA,NA,1880,171,342,2735,NA,0,0,0,0,NA,AC,NA
,,1148,B,24,100,25000,Control,01.21.2025,NA,NA,NA,24445,24336,20398,23189,NA,0,0,0,0,NA,AC,NA
,,1148,B,24,100,50000,Control,01.21.2025,NA,NA,NA,46037,40117,58226,54522,NA,0,0,0,0,NA,AC,NA
,,1148,B,24,100,70000,Control,01.21.2025,NA,NA,NA,57263,56575,67057,59990,NA,0,0,0,0,NA,AC,NA
,,1148,B,24,100,90000,Control,01.21.2025,NA,NA,NA,92543,62907,75507,78505,NA,0,0,0,0,NA,AC,NA
,,1148,B,24,100,106000,Control,01.21.2025,NA,NA,NA,95791,84030,90811,79133,NA,0,0,0,0,NA,AC,NA
,,1148,B,24,100,0,O.marina,01.21.2025,NA,NA,NA,342,228,627,1482,NA,280,140,200,70,NA,AC,NA
,,1148,B,24,100,25000,O.marina,01.21.2025,NA,NA,NA,22963,16412,10142,10484,NA,190,180,130,260,NA,AC,NA
,,1148,B,24,100,50000,O.marina,01.21.2025,NA,NA,NA,49459,35275,30940,31678,NA,240,230,230,310,NA,AC,NA
,,1148,B,24,100,70000,O.marina,01.21.2025,NA,NA,NA,64907,55782,55753,50425,NA,330,200,270,180,NA,AC,NA
,,1148,B,24,100,90000,O.marina,01.21.2025,NA,NA,NA,83025,80787,79479,80389,NA,250,140,270,140,NA,AC,NA
,,1148,B,24,100,106000,O.marina,01.21.2025,NA,NA,NA,102050,96171,93152,92867,NA,280,180,180,190,NA,AC,NA
,,1148,C,24,100,0,Control,01.21.2025,NA,NA,NA,8091,114,570,399,NA,0,0,0,0,NA,AC,NA
,,1148,C,24,100,25000,Control,01.21.2025,NA,NA,NA,28148,25129,22107,20682,NA,0,0,0,0,NA,AC,NA
,,1148,C,24,100,50000,Control,01.21.2025,NA,NA,NA,58871,47289,42844,50534,NA,0,0,0,0,NA,AC,NA
,,1148,C,24,100,70000,Control,01.21.2025,NA,NA,NA,71167,66659,61529,54410,NA,0,0,0,0,NA,AC,NA
,,1148,C,24,100,90000,Control,01.21.2025,NA,NA,NA,88266,76866,75760,86480,NA,0,0,0,0,NA,AC,NA
,,1148,C,24,100,106000,Control,01.21.2025,NA,NA,NA,106889,86880,82835,92123,NA,0,0,0,0,NA,AC,NA
,,1148,C,24,100,0,O.marina,01.21.2025,NA,NA,NA,1083,285,513,399,NA,190,210,100,30,NA,AC,NA
,,1148,C,24,100,25000,O.marina,01.21.2025,NA,NA,NA,24044,22053,13618,11452,NA,170,160,210,120,NA,AC,NA
,,1148,C,24,100,50000,O.marina,01.21.2025,NA,NA,NA,49625,51339,41938,43309,NA,150,160,180,140,NA,AC,NA
,,1148,C,24,100,70000,O.marina,01.21.2025,NA,NA,NA,72585,59083,56919,63758,NA,220,150,210,130,NA,AC,NA
,,1148,C,24,100,90000,O.marina,01.21.2025,NA,NA,NA,93339,80738,80116,71675,NA,210,120,140,210,NA,AC,NA
,,1148,C,24,100,106000,O.marina,01.21.2025,NA,NA,NA,110994,104224,103351,101953,NA,260,100,130,130,NA,AC,NA
,,590R,A,24,100,0,Control,01.21.2025,NA,NA,NA,741,285,1196,342,NA,0,0,0,0,NA,AC,NA
,,590R,A,24,100,25000,Control,01.21.2025,NA,NA,NA,19203,25816,18975,14361,NA,0,0,0,0,NA,AC,NA
,,590R,A,24,100,50000,Control,01.21.2025,NA,NA,NA,45991,43252,31000,22452,NA,0,0,0,0,NA,AC,NA
,,590R,A,24,100,75000,Control,01.21.2025,NA,NA,NA,73452,60126,53068,51056,NA,0,0,0,0,NA,AC,NA
,,590R,A,24,100,100000,Control,01.21.2025,NA,NA,NA,92207,93750,71800,47809,NA,0,0,0,0,NA,AC,NA
,,590R,A,24,100,125000,Control,01.21.2025,NA,NA,NA,111815,101784,69178,57841,NA,0,0,0,0,NA,AC,NA
,,590R,A,24,100,0,O.marina,01.21.2025,NA,NA,NA,741,171,627,627,NA,380,280,160,110,NA,AC,NA
,,590R,A,24,100,25000,O.marina,01.21.2025,NA,NA,NA,29403,9973,4900,3077,NA,340,280,270,420,NA,AC,NA
,,590R,A,24,100,50000,O.marina,01.21.2025,NA,NA,NA,56757,25533,17779,11169,NA,320,270,290,380,NA,AC,NA
,,590R,A,24,100,75000,O.marina,01.21.2025,NA,NA,NA,78642,49637,41598,21257,NA,350,280,300,530,NA,AC,NA
,,590R,A,24,100,100000,O.marina,01.21.2025,NA,NA,NA,103210,64405,53795,33228,NA,330,280,390,430,NA,AC,NA
,,590R,A,24,100,125000,O.marina,01.21.2025,NA,NA,NA,127707,99051,78811,50664,NA,430,230,260,340,NA,AC,NA
,,590R,B,24,100,0,Control,01.21.2025,NA,NA,NA,513,285,399,114,NA,0,0,0,0,NA,AC,NA
,,590R,B,24,100,25000,Control,01.21.2025,NA,NA,NA,18634,21714,15158,13678,NA,0,0,0,0,NA,AC,NA
,,590R,B,24,100,50000,Control,01.21.2025,NA,NA,NA,43086,38469,24562,18919,NA,0,0,0,0,NA,AC,NA
,,590R,B,24,100,75000,Control,01.21.2025,NA,NA,NA,81220,72551,55446,39780,NA,0,0,0,0,NA,AC,NA
,,590R,B,24,100,100000,Control,01.21.2025,NA,NA,NA,76255,85486,56756,41316,NA,0,0,0,0,NA,AC,NA
,,590R,B,24,100,125000,Control,01.21.2025,NA,NA,NA,125945,95120,78470,77557,NA,0,0,0,0,NA,AC,NA
,,590R,B,24,100,0,O.marina,01.21.2025,NA,NA,NA,1140,969,285,456,NA,290,210,280,170,NA,AC,NA
,,590R,B,24,100,25000,O.marina,01.21.2025,NA,NA,NA,24959,7865,4444,3647,NA,290,310,430,460,NA,AC,NA
,,590R,B,24,100,50000,O.marina,01.21.2025,NA,NA,NA,50732,28951,17722,10316,NA,310,360,410,320,NA,AC,NA
,,590R,B,24,100,75000,O.marina,01.21.2025,NA,NA,NA,85888,54599,43198,34195,NA,330,440,330,350,NA,AC,NA
,,590R,B,24,100,100000,O.marina,01.21.2025,NA,NA,NA,86392,93412,51573,43369,NA,280,370,320,280,NA,AC,NA
,,590R,B,24,100,125000,O.marina,01.21.2025,NA,NA,NA,106347,93914,90384,83318,NA,280,310,320,380,NA,AC,NA
,,590R,C,24,100,0,Control,01.21.2025,NA,NA,NA,285,456,969,969,NA,0,0,0,0,NA,AC,NA
,,590R,C,24,100,25000,Control,01.21.2025,NA,NA,NA,27129,22396,19773,16926,NA,0,0,0,0,NA,AC,NA
,,590R,C,24,100,50000,Control,01.21.2025,NA,NA,NA,47079,41948,20172,18236,NA,0,0,0,0,NA,AC,NA
,,590R,C,24,100,75000,Control,01.21.2025,NA,NA,NA,71291,71579,50717,42516,NA,0,0,0,0,NA,AC,NA
,,590R,C,24,100,100000,Control,01.21.2025,NA,NA,NA,80475,61892,55334,44165,NA,0,0,0,0,NA,AC,NA
,,590R,C,24,100,125000,Control,01.21.2025,NA,NA,NA,114611,74948,66958,49807,NA,0,0,0,0,NA,AC,NA
,,590R,C,24,100,0,O.marina,01.21.2025,NA,NA,NA,684,516,342,342,NA,210,280,180,270,NA,AC,NA
,,590R,C,24,100,25000,O.marina,01.21.2025,NA,NA,NA,24450,7864,5299,5071,NA,230,330,470,390,NA,AC,NA
,,590R,C,24,100,50000,O.marina,01.21.2025,NA,NA,NA,50552,32085,19033,11569,NA,350,320,420,430,NA,AC,NA
,,590R,C,24,100,75000,O.marina,01.21.2025,NA,NA,NA,77451,53860,42227,28950,NA,420,320,340,380,NA,AC,NA
,,590R,C,24,100,100000,O.marina,01.21.2025,NA,NA,NA,91352,55219,46503,36698,NA,330,290,360,430,NA,AC,NA
,,590R,C,24,100,125000,O.marina,01.21.2025,NA,NA,NA,119965,90325,72943,53910,NA,400,330,410,630,NA,AC,NA
,,1148R,A,24,100,0,Control,02.04.2025,NA,NA,NA,627,684,342,3932,NA,0,0,0,0,NA,AC,NA
,,1148R,A,24,100,25000,Control,02.04.2025,NA,NA,NA,15161,17494,15901,16980,NA,0,0,0,0,NA,AC,NA
,,1148R,A,24,100,50000,Control,02.04.2025,NA,NA,NA,26671,25133,26957,35334,NA,0,0,0,0,NA,AC,NA
,,1148R,A,24,100,75000,Control,02.04.2025,NA,NA,NA,51983,50901,44917,67609,NA,0,0,0,0,NA,AC,NA
,,1148R,A,24,100,100000,Control,02.04.2025,NA,NA,NA,78819,69758,63202,109699,NA,0,0,0,0,NA,AC,NA
,,1148R,A,24,100,125000,Control,02.04.2025,NA,NA,NA,75525,76542,63497,100055,NA,0,0,0,0,NA,AC,NA
,,1148R,A,24,100,0,O.marina,02.04.2025,NA,NA,NA,2565,513,285,1881,NA,170,80,180,290,NA,AC,NA
,,1148R,A,24,100,25000,O.marina,02.04.2025,NA,NA,NA,17213,27361,11285,13849,NA,330,280,220,280,NA,AC,NA
,,1148R,A,24,100,50000,O.marina,02.04.2025,NA,NA,NA,34767,29353,21033,28784,NA,280,230,230,340,NA,AC,NA
,,1148R,A,24,100,75000,O.marina,02.04.2025,NA,NA,NA,68114,57750,52435,55863,NA,330,220,210,300,NA,AC,NA
,,1148R,A,24,100,100000,O.marina,02.04.2025,NA,NA,NA,162451,110519,106991,143595,NA,290,280,230,370,NA,AC,NA
,,1148R,A,24,100,125000,O.marina,02.04.2025,NA,NA,NA,76031,83782,72451,90167,NA,430,180,340,430,NA,AC,NA
,,1148R,B,24,100,0,Control,02.04.2025,NA,NA,NA,1197,741,285,513,NA,0,0,0,0,NA,AC,NA
,,1148R,B,24,100,25000,Control,02.04.2025,NA,NA,NA,15330,13791,11172,17039,NA,0,0,0,0,NA,AC,NA
,,1148R,B,24,100,50000,Control,02.04.2025,NA,NA,NA,31287,24221,21825,31752,NA,0,0,0,0,NA,AC,NA
,,1148R,B,24,100,75000,Control,02.04.2025,NA,NA,NA,48442,53917,39360,47018,NA,0,0,0,0,NA,AC,NA
,,1148R,B,24,100,100000,Control,02.04.2025,NA,NA,NA,58536,67867,43710,60400,NA,0,0,0,0,NA,AC,NA
,,1148R,B,24,100,125000,Control,02.04.2025,NA,NA,NA,65595,73402,57336,80707,NA,0,0,0,0,NA,AC,NA
,,1148R,B,24,100,0,O.marina,02.04.2025,NA,NA,NA,1482,1026,228,570,NA,130,130,130,100,NA,AC,NA
,,1148R,B,24,100,25000,O.marina,02.04.2025,NA,NA,NA,19091,14248,11169,14132,NA,230,330,180,310,NA,AC,NA
,,1148R,B,24,100,50000,O.marina,02.04.2025,NA,NA,NA,37680,33797,28446,36359,NA,280,210,270,330,NA,AC,NA
,,1148R,B,24,100,75000,O.marina,02.04.2025,NA,NA,NA,94747,100363,78575,74087,NA,320,190,210,340,NA,AC,NA
,,1148R,B,24,100,100000,O.marina,02.04.2025,NA,NA,NA,147623,105156,109037,97568,NA,300,150,180,390,NA,AC,NA
,,1148R,B,24,100,125000,O.marina,02.04.2025,NA,NA,NA,80255,60125,51587,47878,NA,340,90,430,540,NA,AC,NA
,,1148R,C,24,100,0,Control,02.04.2025,NA,NA,NA,1425,342,456,855,NA,0,0,0,0,NA,AC,NA
,,1148R,C,24,100,25000,Control,02.04.2025,NA,NA,NA,34088,29806,21427,37551,NA,0,0,0,0,NA,AC,NA
,,1148R,C,24,100,50000,Control,02.04.2025,NA,NA,NA,33172,41845,32818,51851,NA,0,0,0,0,NA,AC,NA
,,1148R,C,24,100,75000,Control,02.04.2025,NA,NA,NA,54543,70627,39670,81774,NA,0,0,0,0,NA,AC,NA
,,1148R,C,24,100,100000,Control,02.04.2025,NA,NA,NA,234428,177746,114512,112105,NA,0,0,0,0,NA,AC,NA
,,1148R,C,24,100,125000,Control,02.04.2025,NA,NA,NA,91767,79049,70235,104847,NA,0,0,0,0,NA,AC,NA
,,1148R,C,24,100,0,O.marina,02.04.2025,NA,NA,NA,1425,1539,627,456,NA,190,260,280,90,NA,AC,NA
,,1148R,C,24,100,25000,O.marina,02.04.2025,NA,NA,NA,133497,85850,89239,122382,NA,190,280,240,260,NA,AC,NA
,,1148R,C,24,100,50000,O.marina,02.04.2025,NA,NA,NA,32372,22230,18013,21432,NA,280,260,210,270,NA,AC,NA
,,1148R,C,24,100,75000,O.marina,02.04.2025,NA,NA,NA,53642,42580,38644,25248,NA,230,180,250,440,NA,AC,NA
,,1148R,C,24,100,100000,O.marina,02.04.2025,NA,NA,NA,78528,55568,73991,49524,NA,310,210,200,360,NA,AC,NA
,,1148R,C,24,100,125000,O.marina,02.04.2025,NA,NA,NA,92169,76365,63164,77626,NA,260,160,300,540,NA,AC,NA
,,1392R,A,24,100,0,Control,02.19.2025,NA,NA,NA,1197,855,1083,2165,NA,0,0,0,0,NA,AC,NA
,,1392R,A,24,100,25000,Control,02.19.2025,NA,NA,NA,29921,31175,39833,47522,NA,0,0,0,0,NA,AC,NA
,,1392R,A,24,100,50000,Control,02.19.2025,NA,NA,NA,58133,73643,77219,95803,NA,0,0,0,0,NA,AC,NA
,,1392R,A,24,100,75000,Control,02.19.2025,NA,NA,NA,125037,130355,141046,168574,NA,0,0,0,0,NA,AC,NA
,,1392R,A,24,100,100000,Control,02.19.2025,NA,NA,NA,124244,134854,162314,201084,NA,0,0,0,0,NA,AC,NA
,,1392R,A,24,100,125000,Control,02.19.2025,NA,NA,NA,186297,183346,230081,262898,NA,0,0,0,0,NA,AC,NA
,,1392R,A,24,100,0,O.marina,02.19.2025,NA,NA,NA,25990,456,627,1140,NA,520,180,200,180,NA,AC,NA
,,1392R,A,24,100,25000,O.marina,02.19.2025,NA,NA,NA,35910,14190,12023,7464,NA,600,460,630,780,NA,AC,NA
,,1392R,A,24,100,50000,O.marina,02.19.2025,NA,NA,NA,70053,43151,37786,26501,NA,430,440,730,650,NA,AC,NA
,,1392R,A,24,100,75000,O.marina,02.19.2025,NA,NA,NA,137846,92874,122328,80508,NA,380,380,550,910,NA,AC,NA
,,1392R,A,24,100,100000,O.marina,02.19.2025,NA,NA,NA,146655,101419,138018,115319,NA,620,310,830,1580,NA,AC,NA
,,1392R,A,24,100,125000,O.marina,02.19.2025,NA,NA,NA,221161,194946,214339,172191,NA,670,420,780,1140,NA,AC,NA
,,1392R,B,24,100,0,Control,02.19.2025,NA,NA,NA,627,627,570,855,NA,0,0,0,0,NA,AC,NA
,,1392R,B,24,100,25000,Control,02.19.2025,NA,NA,NA,35682,35675,26330,45305,NA,0,0,0,0,NA,AC,NA
,,1392R,B,24,100,50000,Control,02.19.2025,NA,NA,NA,70282,80076,81137,85962,NA,0,0,0,0,NA,AC,NA
,,1392R,B,24,100,75000,Control,02.19.2025,NA,NA,NA,136578,146526,166126,166194,NA,0,0,0,0,NA,AC,NA
,,1392R,B,24,100,100000,Control,02.19.2025,NA,NA,NA,145790,136208,177432,185420,NA,0,0,0,0,NA,AC,NA
,,1392R,B,24,100,125000,Control,02.19.2025,NA,NA,NA,202480,242046,256042,286220,NA,0,0,0,0,NA,AC,NA
,,1392R,B,24,100,0,O.marina,02.19.2025,NA,NA,NA,570,399,399,399,NA,450,290,370,270,NA,AC,NA
,,1392R,B,24,100,25000,O.marina,02.19.2025,NA,NA,NA,34305,15106,10429,12249,NA,770,620,530,1060,NA,AC,NA
,,1392R,B,24,100,50000,O.marina,02.19.2025,NA,NA,NA,68852,41547,37386,18119,NA,590,540,710,630,NA,AC,NA
,,1392R,B,24,100,75000,O.marina,02.19.2025,NA,NA,NA,117320,97638,83552,48956,NA,360,460,790,600,NA,AC,NA
,,1392R,B,24,100,100000,O.marina,02.19.2025,NA,NA,NA,152676,112407,100323,69253,NA,220,410,840,1130,NA,AC,NA
,,1392R,B,24,100,125000,O.marina,02.19.2025,NA,NA,NA,227771,171125,193096,166983,NA,440,480,630,940,NA,AC,NA
,,1392R,C,24,100,0,Control,02.19.2025,NA,NA,NA,570,684,1140,1311,NA,0,0,0,0,NA,AC,NA
,,1392R,C,24,100,25000,Control,02.19.2025,NA,NA,NA,41258,35791,42518,57069,NA,0,0,0,0,NA,AC,NA
,,1392R,C,24,100,50000,Control,02.19.2025,NA,NA,NA,64028,76419,87557,91795,NA,0,0,0,0,NA,AC,NA
,,1392R,C,24,100,75000,Control,02.19.2025,NA,NA,NA,115577,154738,164995,174805,NA,0,0,0,0,NA,AC,NA
,,1392R,C,24,100,100000,Control,02.19.2025,NA,NA,NA,80866,132336,174036,227912,NA,0,0,0,0,NA,AC,NA
,,1392R,C,24,100,125000,Control,02.19.2025,NA,NA,NA,197464,264950,272422,317515,NA,0,0,0,0,NA,AC,NA
,,1392R,C,24,100,0,O.marina,02.19.2025,NA,NA,NA,570,627,741,1596,NA,590,250,240,290,NA,AC,NA
,,1392R,C,24,100,25000,O.marina,02.19.2025,NA,NA,NA,29928,13619,12707,6096,NA,460,580,830,730,NA,AC,NA
,,1392R,C,24,100,50000,O.marina,02.19.2025,NA,NA,NA,73543,38138,33395,23023,NA,450,530,590,710,NA,AC,NA
,,1392R,C,24,100,75000,O.marina,02.19.2025,NA,NA,NA,122378,98208,94018,57102,NA,610,560,800,930,NA,AC,NA
,,1392R,C,24,100,100000,O.marina,02.19.2025,NA,NA,NA,170044,158856,137114,95590,NA,310,480,690,970,NA,AC,NA
,,1392R,C,24,100,125000,O.marina,02.19.2025,NA,NA,NA,224902,269378,255480,154715,NA,510,430,800,1530,NA,AC,NA
,,1150R,A,24,100,0,Control,03.18.2025,NA,NA,NA,456,342,171,399,NA,0,0,0,0,NA,AC,NA
,,1150R,A,24,100,25000,Control,03.18.2025,NA,NA,NA,19490,32766,23253,24390,NA,0,0,0,0,NA,AC,NA
,,1150R,A,24,100,50000,Control,03.18.2025,NA,NA,NA,40515,55510,57108,51797,NA,0,0,0,0,NA,AC,NA
,,1150R,A,24,100,75000,Control,03.18.2025,NA,NA,NA,87035,106108,121562,103873,NA,0,0,0,0,NA,AC,NA
,,1150R,A,24,100,100000,Control,03.18.2025,NA,NA,NA,96264,122930,132844,136705,NA,0,0,0,0,NA,AC,NA
,,1150R,A,24,100,125000,Control,03.18.2025,NA,NA,NA,104875,134328,152335,172827,NA,0,0,0,0,NA,AC,NA
,,1150R,A,24,100,0,O.marina,03.18.2025,NA,NA,NA,1140,798,513,344,NA,380,350,510,230,NA,AC,NA
,,1150R,A,24,100,25000,O.marina,03.18.2025,NA,NA,NA,15388,8378,4787,3191,NA,320,280,370,330,NA,AC,NA
,,1150R,A,24,100,50000,O.marina,03.18.2025,NA,NA,NA,42741,34482,34535,27353,NA,300,330,280,340,NA,AC,NA
,,1150R,A,24,100,75000,O.marina,03.18.2025,NA,NA,NA,75700,79462,90444,91572,NA,310,210,260,270,NA,AC,NA
,,1150R,A,24,100,100000,O.marina,03.18.2025,NA,NA,NA,125340,162537,205425,209042,NA,400,280,230,180,NA,AC,NA
,,1150R,A,24,100,125000,O.marina,03.18.2025,NA,NA,NA,116712,138089,136544,153749,NA,230,270,220,300,NA,AC,NA
,,1150R,B,24,100,0,Control,03.18.2025,NA,NA,NA,285,570,285,570,NA,0,0,0,0,NA,AC,NA
,,1150R,B,24,100,25000,Control,03.18.2025,NA,NA,NA,15272,16470,14930,11226,NA,0,0,0,0,NA,AC,NA
,,1150R,B,24,100,50000,Control,03.18.2025,NA,NA,NA,208466,280634,359512,387526,NA,0,0,0,0,NA,AC,NA
,,1150R,B,24,100,75000,Control,03.18.2025,NA,NA,NA,93150,81445,102237,112206,NA,0,0,0,0,NA,AC,NA
,,1150R,B,24,100,100000,Control,03.18.2025,NA,NA,NA,131017,137189,164801,185638,NA,0,0,0,0,NA,AC,NA
,,1150R,B,24,100,125000,Control,03.18.2025,NA,NA,NA,111189,129126,133746,162446,NA,0,0,0,0,NA,AC,NA
,,1150R,B,24,100,0,O.marina,03.18.2025,NA,NA,NA,399,399,627,114,NA,290,100,170,140,NA,AC,NA
,,1150R,B,24,100,25000,O.marina,03.18.2025,NA,NA,NA,15557,8378,6553,3304,NA,240,370,390,280,NA,AC,NA
,,1150R,B,24,100,50000,O.marina,03.18.2025,NA,NA,NA,35903,23936,20973,13162,NA,280,290,380,370,NA,AC,NA
,,1150R,B,24,100,75000,O.marina,03.18.2025,NA,NA,NA,62859,49809,40751,37095,NA,330,280,280,390,NA,AC,NA
,,1150R,B,24,100,100000,O.marina,03.18.2025,NA,NA,NA,99516,84011,105734,105879,NA,330,260,190,270,NA,AC,NA
,,1150R,B,24,100,125000,O.marina,03.18.2025,NA,NA,NA,124421,116541,126589,123846,NA,270,230,250,200,NA,AC,NA
,,1150R,C,24,100,0,Control,03.18.2025,NA,NA,NA,513,574,285,513,NA,0,0,0,0,NA,AC,NA
,,1150R,C,24,100,25000,Control,03.18.2025,NA,NA,NA,20116,21258,16130,10600,NA,0,0,0,0,NA,AC,NA
,,1150R,C,24,100,50000,Control,03.18.2025,NA,NA,NA,36756,42569,41321,27865,NA,0,0,0,0,NA,AC,NA
,,1150R,C,24,100,75000,Control,03.18.2025,NA,NA,NA,65198,75223,85662,66897,NA,0,0,0,0,NA,AC,NA
,,1150R,C,24,100,100000,Control,03.18.2025,NA,NA,NA,75669,104400,112058,89402,NA,0,0,0,0,NA,AC,NA
,,1150R,C,24,100,125000,Control,03.18.2025,NA,NA,NA,118766,141275,160748,159887,NA,0,0,0,0,NA,AC,NA
,,1150R,C,24,100,0,O.marina,03.18.2025,NA,NA,NA,228,2507,513,228,NA,200,140,170,140,NA,AC,NA
,,1150R,C,24,100,25000,O.marina,03.18.2025,NA,NA,NA,33793,20858,17612,12194,NA,270,190,290,330,NA,AC,NA
,,1150R,C,24,100,50000,O.marina,03.18.2025,NA,NA,NA,34476,26501,32260,29972,NA,290,250,260,230,NA,AC,NA
,,1150R,C,24,100,75000,O.marina,03.18.2025,NA,NA,NA,60920,52202,53859,51629,NA,340,330,280,280,NA,AC,NA
,,1150R,C,24,100,100000,O.marina,03.18.2025,NA,NA,NA,129019,134490,165101,184862,NA,240,250,220,220,NA,AC,NA
,,1150R,C,24,100,125000,O.marina,03.18.2025,NA,NA,NA,102584,101037,115747,106613,NA,230,290,230,340,NA,AC,NA
